terminal_level,known_density,fitted_density
1.090844690374016318e+04,3.675042157642559433e-08,0.000000000000000000e+00
1.090902407345754182e+04,3.669064953686900152e-08,0.000000000000000000e+00
1.090960124317492046e+04,3.663097274027927056e-08,0.000000000000000000e+00
1.091017841289229727e+04,3.657139103864483856e-08,0.000000000000000000e+00
1.091075558260967591e+04,3.651190428417688580e-08,0.000000000000000000e+00
1.091133275232705455e+04,3.645251232930919017e-08,0.000000000000000000e+00
1.091190992204443137e+04,3.639321502669874262e-08,0.000000000000000000e+00
1.091248709176181001e+04,3.633401222922324571e-08,0.000000000000000000e+00
1.091306426147918864e+04,3.627490378998280772e-08,0.000000000000000000e+00
1.091364143119656728e+04,3.621588956229885077e-08,0.000000000000000000e+00
1.091421860091394410e+04,3.615696939971387255e-08,0.000000000000000000e+00
1.091479577063132274e+04,3.609814315599047361e-08,0.000000000000000000e+00
1.091537294034870138e+04,3.603941068511221759e-08,0.000000000000000000e+00
1.091595011006608001e+04,3.598077184128277096e-08,0.000000000000000000e+00
1.091652727978345683e+04,3.592222647892531410e-08,0.000000000000000000e+00
1.091710444950083547e+04,3.586377445268225668e-08,0.000000000000000000e+00
1.091768161921821411e+04,3.580541561741560170e-08,0.000000000000000000e+00
1.091825878893559275e+04,3.574714982820605207e-08,0.000000000000000000e+00
1.091883595865296957e+04,3.568897694035231582e-08,0.000000000000000000e+00
1.091941312837034820e+04,3.563089680937169504e-08,0.000000000000000000e+00
1.091999029808772684e+04,3.557290929099924544e-08,0.000000000000000000e+00
1.092056746780510548e+04,3.551501424118763743e-08,0.000000000000000000e+00
1.092114463752248230e+04,3.545721151610681858e-08,0.000000000000000000e+00
1.092172180723986094e+04,3.539950097214275637e-08,0.000000000000000000e+00
1.092229897695723957e+04,3.534188246589940350e-08,0.000000000000000000e+00
1.092287614667461821e+04,3.528435585419611712e-08,0.000000000000000000e+00
1.092345331639199503e+04,3.522692099406845295e-08,0.000000000000000000e+00
1.092403048610937367e+04,3.516957774276711304e-08,0.000000000000000000e+00
1.092460765582675231e+04,3.511232595775903110e-08,0.000000000000000000e+00
1.092518482554412913e+04,3.505516549672559898e-08,0.000000000000000000e+00
1.092576199526150776e+04,3.499809621756290491e-08,0.000000000000000000e+00
1.092633916497888640e+04,3.494111797838134971e-08,0.000000000000000000e+00
1.092691633469626504e+04,3.488423063750594453e-08,0.000000000000000000e+00
1.092749350441364186e+04,3.482743405347509329e-08,0.000000000000000000e+00
1.092807067413102050e+04,3.477072808504055293e-08,0.000000000000000000e+00
1.092864784384839913e+04,3.471411259116717535e-08,0.000000000000000000e+00
1.092922501356577777e+04,3.465758743103323831e-08,0.000000000000000000e+00
1.092980218328315459e+04,3.460115246402897630e-08,0.000000000000000000e+00
1.093037935300053323e+04,3.454480754975714308e-08,0.000000000000000000e+00
1.093095652271791187e+04,3.448855254803225723e-08,0.000000000000000000e+00
1.093153369243529050e+04,3.443238731888024488e-08,0.000000000000000000e+00
1.093211086215266732e+04,3.437631172253936608e-08,0.000000000000000000e+00
1.093268803187004596e+04,3.432032561945742230e-08,0.000000000000000000e+00
1.093326520158742460e+04,3.426442887029368868e-08,0.000000000000000000e+00
1.093384237130480324e+04,3.420862133591790159e-08,0.000000000000000000e+00
1.093441954102218006e+04,3.415290287740974245e-08,0.000000000000000000e+00
1.093499671073955869e+04,3.409727335605853333e-08,0.000000000000000000e+00
1.093557388045693733e+04,3.404173263336313108e-08,0.000000000000000000e+00
1.093615105017431415e+04,3.398628057103188101e-08,0.000000000000000000e+00
1.093672821989169279e+04,3.393091703098122720e-08,0.000000000000000000e+00
1.093730538960907143e+04,3.387564187533703604e-08,0.000000000000000000e+00
1.093788255932645006e+04,3.382045496643294842e-08,0.000000000000000000e+00
1.093845972904382688e+04,3.376535616681068419e-08,0.000000000000000000e+00
1.093903689876120552e+04,3.371034533921944657e-08,0.000000000000000000e+00
1.093961406847858416e+04,3.365542234661627285e-08,0.000000000000000000e+00
1.094019123819596280e+04,3.360058705216448596e-08,0.000000000000000000e+00
1.094076840791333962e+04,3.354583931923504437e-08,0.000000000000000000e+00
1.094134557763071825e+04,3.349117901140443778e-08,0.000000000000000000e+00
1.094192274734809689e+04,3.343660599245609664e-08,0.000000000000000000e+00
1.094249991706547553e+04,3.338212012637883041e-08,0.000000000000000000e+00
1.094307708678285235e+04,3.332772127736732387e-08,0.000000000000000000e+00
1.094365425650023099e+04,3.327340930982097910e-08,0.000000000000000000e+00
1.094423142621760962e+04,3.321918408834459040e-08,0.000000000000000000e+00
1.094480859593498826e+04,3.316504547774762305e-08,0.000000000000000000e+00
1.094538576565236508e+04,3.311099334304406107e-08,0.000000000000000000e+00
1.094596293536974372e+04,3.305702754945113670e-08,0.000000000000000000e+00
1.094654010508712236e+04,3.300314796239044871e-08,0.000000000000000000e+00
1.094711727480450099e+04,3.294935444748735362e-08,0.000000000000000000e+00
1.094769444452187781e+04,3.289564687057003265e-08,0.000000000000000000e+00
1.094827161423925645e+04,3.284202509766914757e-08,0.000000000000000000e+00
1.094884878395663509e+04,3.278848899501840987e-08,0.000000000000000000e+00
1.094942595367401191e+04,3.273503842905417702e-08,0.000000000000000000e+00
1.095000312339139055e+04,3.268167326641386433e-08,0.000000000000000000e+00
1.095058029310876918e+04,3.262839337393718903e-08,0.000000000000000000e+00
1.095115746282614782e+04,3.257519861866515116e-08,0.000000000000000000e+00
1.095173463254352464e+04,3.252208886784009314e-08,0.000000000000000000e+00
1.095231180226090328e+04,3.246906398890473361e-08,0.000000000000000000e+00
1.095288897197828192e+04,3.241612384950255790e-08,0.000000000000000000e+00
1.095346614169566055e+04,3.236326831747733490e-08,0.000000000000000000e+00
1.095404331141303737e+04,3.231049726087269357e-08,0.000000000000000000e+00
1.095462048113041601e+04,3.225781054793198401e-08,0.000000000000000000e+00
1.095519765084779465e+04,3.220520804709776784e-08,0.000000000000000000e+00
1.095577482056517329e+04,3.215268962701166606e-08,0.000000000000000000e+00
1.095635199028255010e+04,3.210025515651467666e-08,0.000000000000000000e+00
1.095692915999992874e+04,3.204790450464503720e-08,0.000000000000000000e+00
1.095750632971730738e+04,3.199563754064071958e-08,0.000000000000000000e+00
1.095808349943468602e+04,3.194345413393643233e-08,0.000000000000000000e+00
1.095866066915206284e+04,3.189135415416497058e-08,0.000000000000000000e+00
1.095923783886944148e+04,3.183933747115635578e-08,0.000000000000000000e+00
1.095981500858682011e+04,3.178740395493800777e-08,0.000000000000000000e+00
1.096039217830419875e+04,3.173555347573352717e-08,0.000000000000000000e+00
1.096096934802157557e+04,3.168378590396376737e-08,0.000000000000000000e+00
1.096154651773895421e+04,3.163210111024451849e-08,4.950276761270572092e-21
1.096212368745633285e+04,3.158049896538886972e-08,4.950276761270572092e-21
1.096270085717370966e+04,3.152897934040497273e-08,4.950276761270572092e-21
1.096327802689108830e+04,3.147754210649594892e-08,4.950276761270572092e-21
1.096385519660846694e+04,3.142618713506016082e-08,4.950276761270572092e-21
1.096443236632584558e+04,3.137491429769135100e-08,4.950276761270572092e-21
1.096500953604322240e+04,3.132372346617710023e-08,4.950276761270572092e-21
1.096558670576060103e+04,3.127261451249925762e-08,4.950276761270572092e-21
1.096616387547797967e+04,3.122158730883337810e-08,4.950276761270572092e-21
1.096674104519535831e+04,3.117064172754937762e-08,4.950276761270572092e-21
1.096731821491273513e+04,3.111977764121014339e-08,4.950276761270572092e-21
1.096789538463011377e+04,3.106899492257118325e-08,4.950276761270572092e-21
1.096847255434749241e+04,3.101829344458141306e-08,4.950276761270572092e-21
1.096904972406487104e+04,3.096767308038215093e-08,4.950276761270572092e-21
1.096962689378224786e+04,3.091713370330673335e-08,4.950276761270572092e-21
1.097020406349962650e+04,3.086667518688059462e-08,4.950276761270572092e-21
1.097078123321700514e+04,3.081629740482062494e-08,4.950276761270572092e-21
1.097135840293438378e+04,3.076600023103524325e-08,4.950276761270572092e-21
1.097193557265176059e+04,3.071578353962416557e-08,4.950276761270572092e-21
1.097251274236913923e+04,3.066564720487769032e-08,4.950276761270572092e-21
1.097308991208651787e+04,3.061559110127675792e-08,4.950276761270572092e-21
1.097366708180389469e+04,3.056561510349261323e-08,4.950276761270572092e-21
1.097424425152127333e+04,3.051571908638603802e-08,4.950276761270572092e-21
1.097482142123865196e+04,3.046590292500821775e-08,4.950276761270572092e-21
1.097539859095603060e+04,3.041616649459954390e-08,4.950276761270572092e-21
1.097597576067340742e+04,3.036650967058975950e-08,4.950276761270572092e-21
1.097655293039078606e+04,3.031693232859670847e-08,4.950276761270572092e-21
1.097713010010816470e+04,3.026743434442781126e-08,4.950276761270572092e-21
1.097770726982554334e+04,3.021801559407814584e-08,4.950276761270572092e-21
1.097828443954292015e+04,3.016867595373143370e-08,4.950276761270572092e-21
1.097886160926029879e+04,3.011941529975840530e-08,4.950276761270572092e-21
1.097943877897767743e+04,3.007023350871813020e-08,4.950276761270572092e-21
1.098001594869505607e+04,3.002113045735637594e-08,4.950276761270572092e-21
1.098059311841243289e+04,2.997210602260626316e-08,4.950276761270572092e-21
1.098117028812981152e+04,2.992316008158723328e-08,4.950276761270572092e-21
1.098174745784719016e+04,2.987429251160516099e-08,4.950276761270572092e-21
1.098232462756456880e+04,2.982550319015264541e-08,4.950276761270572092e-21
1.098290179728194562e+04,2.977679199490732931e-08,4.950276761270572092e-21
1.098347896699932426e+04,2.972815880373292804e-08,4.950276761270572092e-21
1.098405613671670289e+04,2.967960349467862411e-08,4.950276761270572092e-21
1.098463330643408153e+04,2.963112594597841533e-08,4.950276761270572092e-21
1.098521047615145835e+04,2.958272603605105857e-08,4.950276761270572092e-21
1.098578764586883699e+04,2.953440364350001682e-08,4.950276761270572092e-21
1.098636481558621563e+04,2.948615864711256253e-08,4.950276761270572092e-21
1.098694198530359245e+04,2.943799092586090258e-08,4.950276761270572092e-21
1.098751915502097108e+04,2.938990035889993164e-08,4.950276761270572092e-21
1.098809632473834972e+04,2.934188682556836377e-08,4.950276761270572092e-21
1.098867349445572836e+04,2.929395020538835192e-08,4.950276761270572092e-21
1.098925066417310518e+04,2.924609037806492212e-08,4.950276761270572092e-21
1.098982783389048382e+04,2.919830722348515623e-08,4.950276761270572092e-21
1.099040500360786245e+04,2.915060062171900259e-08,4.950276761270572092e-21
1.099098217332524109e+04,2.910297045301846869e-08,4.950276761270572092e-21
1.099155934304261791e+04,2.905541659781765094e-08,4.950276761270572092e-21
1.099213651275999655e+04,2.900793893673177844e-08,4.950276761270572092e-21
1.099271368247737519e+04,2.896053735055744130e-08,4.950276761270572092e-21
1.099329085219475382e+04,2.891321172027250461e-08,4.950276761270572092e-21
1.099386802191213064e+04,2.886596192703558897e-08,4.950276761270572092e-21
1.099444519162950928e+04,2.881878785218564366e-08,4.950276761270572092e-21
1.099502236134688792e+04,2.877168937724198304e-08,4.950276761270572092e-21
1.099559953106426656e+04,2.872466638390365787e-08,4.950276761270572092e-21
1.099617670078164338e+04,2.867771875405047114e-08,4.950276761270572092e-21
1.099675387049902201e+04,2.863084636974015899e-08,4.950276761270572092e-21
1.099733104021640065e+04,2.858404911321062412e-08,4.950276761270572092e-21
1.099790820993377747e+04,2.853732686687868178e-08,4.950276761270572092e-21
1.099848537965115611e+04,2.849067951333933845e-08,4.950276761270572092e-21
1.099906254936853475e+04,2.844410693536641393e-08,4.950276761270572092e-21
1.099963971908591338e+04,2.839760901591199535e-08,4.950276761270572092e-21
1.100021688880329020e+04,2.835118563810566293e-08,4.950276761270572092e-21
1.100079405852066884e+04,2.830483668525492348e-08,4.950276761270572092e-21
1.100137122823804748e+04,2.825856204084432358e-08,4.950276761270572092e-21
1.100194839795542612e+04,2.821236158853607169e-08,4.950276761270572092e-21
1.100252556767280294e+04,2.816623521216882382e-08,4.950276761270572092e-21
1.100310273739018157e+04,2.812018279575765373e-08,4.950276761270572092e-21
1.100367990710756021e+04,2.807420422349441031e-08,4.950276761270572092e-21
1.100425707682493885e+04,2.802829937974694003e-08,4.950276761270572092e-21
1.100483424654231567e+04,2.798246814905883542e-08,4.950276761270572092e-21
1.100541141625969431e+04,2.793671041614913407e-08,4.950276761270572092e-21
1.100598858597707294e+04,2.789102606591211339e-08,4.950276761270572092e-21
1.100656575569445158e+04,2.784541498341741312e-08,4.950276761270572092e-21
1.100714292541182840e+04,2.779987705390961504e-08,4.950276761270572092e-21
1.100772009512920704e+04,2.775441216280699565e-08,4.950276761270572092e-21
1.100829726484658568e+04,2.770902019570290589e-08,4.950276761270572092e-21
1.100887443456396431e+04,2.766370103836453365e-08,4.950276761270572092e-21
1.100945160428134113e+04,2.761845457673283100e-08,4.950276761270572092e-21
1.101002877399871977e+04,2.757328069692188884e-08,4.950276761270572092e-21
1.101060594371609841e+04,2.752817928521957548e-08,4.950276761270572092e-21
1.101118311343347523e+04,2.748315022808676572e-08,4.950276761270572092e-21
1.101176028315085387e+04,2.743819341215655005e-08,4.950276761270572092e-21
1.101233745286823250e+04,2.739330872423495926e-08,4.950276761270572092e-21
1.101291462258561114e+04,2.734849605130024313e-08,4.950276761270572092e-21
1.101349179230298796e+04,2.730375528050262232e-08,4.950276761270572092e-21
1.101406896202036660e+04,2.725908629916379202e-08,4.950276761270572092e-21
1.101464613173774524e+04,2.721448899477731569e-08,4.950276761270572092e-21
1.101522330145512387e+04,2.716996325500773502e-08,4.950276761270572092e-21
1.101580047117250069e+04,2.712550896769098354e-08,4.950276761270572092e-21
1.101637764088987933e+04,2.708112602083308626e-08,4.950276761270572092e-21
1.101695481060725797e+04,2.703681430261115892e-08,4.950276761270572092e-21
1.101753198032463661e+04,2.699257370137196210e-08,4.950276761270572092e-21
1.101810915004201343e+04,2.694840410563299966e-08,4.950276761270572092e-21
1.101868631975939206e+04,2.690430540408065267e-08,4.950276761270572092e-21
1.101926348947677070e+04,2.686027748557160546e-08,4.950276761270572092e-21
1.101984065919414934e+04,2.681632023913122102e-08,4.950276761270572092e-21
1.102041782891152616e+04,2.677243355395427886e-08,4.950276761270572092e-21
1.102099499862890480e+04,2.672861731940359526e-08,4.950276761270572092e-21
1.102157216834628343e+04,2.668487142501141958e-08,4.950276761270572092e-21
1.102214933806366025e+04,2.664119576047753831e-08,4.950276761270572092e-21
1.102272650778103889e+04,2.659759021567001960e-08,4.950276761270572092e-21
1.102330367749841753e+04,2.655405468062459115e-08,4.950276761270572092e-21
1.102388084721579617e+04,2.651058904554465019e-08,4.950276761270572092e-21
1.102445801693317298e+04,2.646719320080083664e-08,4.950276761270572092e-21
1.102503518665055162e+04,2.642386703693060294e-08,4.950276761270572092e-21
1.102561235636793026e+04,2.638061044463823729e-08,4.950276761270572092e-21
1.102618952608530890e+04,2.633742331479474114e-08,4.950276761270572092e-21
1.102676669580268572e+04,2.629430553843745535e-08,4.950276761270572092e-21
1.102734386552006436e+04,2.625125700676922640e-08,4.950276761270572092e-21
1.102792103523744299e+04,2.620827761115915083e-08,4.950276761270572092e-21
1.102849820495482163e+04,2.616536724314175138e-08,4.950276761270572092e-21
1.102907537467219845e+04,2.612252579441717220e-08,4.950276761270572092e-21
1.102965254438957709e+04,2.607975315684990167e-08,4.950276761270572092e-21
1.103022971410695573e+04,2.603704922246998343e-08,4.950276761270572092e-21
1.103080688382433436e+04,2.599441388347167300e-08,4.950276761270572092e-21
1.103138405354171118e+04,2.595184703221370912e-08,4.950276761270572092e-21
1.103196122325908982e+04,2.590934856121861558e-08,4.950276761270572092e-21
1.103253839297646846e+04,2.586691836317329683e-08,4.950276761270572092e-21
1.103311556269384710e+04,2.582455633092763838e-08,4.950276761270572092e-21
1.103369273241122391e+04,2.578226235749563172e-08,4.950276761270572092e-21
1.103426990212860255e+04,2.574003633605388877e-08,4.950276761270572092e-21
1.103484707184598119e+04,2.569787815994194624e-08,4.950276761270572092e-21
1.103542424156335801e+04,2.565578772266224249e-08,4.950276761270572092e-21
1.103600141128073665e+04,2.561376491787915798e-08,4.950276761270572092e-21
1.103657858099811529e+04,2.557180963942000460e-08,4.950276761270572092e-21
1.103715575071549392e+04,2.552992178127343746e-08,4.950276761270572092e-21
1.103773292043287074e+04,2.548810123759008688e-08,4.950276761270572092e-21
1.103831009015024938e+04,2.544634790268152937e-08,4.950276761270572092e-21
1.103888725986762802e+04,2.540466167102156478e-08,4.950276761270572092e-21
1.103946442958500666e+04,2.536304243724402925e-08,4.950276761270572092e-21
1.104004159930238347e+04,2.532149009614415179e-08,4.950276761270572092e-21
1.104061876901976211e+04,2.528000454267703887e-08,4.950276761270572092e-21
1.104119593873714075e+04,2.523858567195867699e-08,4.950276761270572092e-21
1.104177310845451939e+04,2.519723337926499628e-08,4.950276761270572092e-21
1.104235027817189621e+04,2.515594756003146353e-08,4.950276761270572092e-21
1.104292744788927484e+04,2.511472810985310207e-08,4.950276761270572092e-21
1.104350461760665348e+04,2.507357492448446197e-08,4.950276761270572092e-21
1.104408178732403212e+04,2.503248789983946453e-08,4.950276761270572092e-21
1.104465895704140894e+04,2.499146693199050893e-08,4.950276761270572092e-21
1.104523612675878758e+04,2.495051191716860789e-08,4.950276761270572092e-21
1.104581329647616622e+04,2.490962275176303694e-08,4.950276761270572092e-21
1.104639046619354303e+04,2.486879933232209874e-08,4.950276761270572092e-21
1.104696763591092167e+04,2.482804155555090292e-08,4.950276761270572092e-21
1.104754480562830031e+04,2.478734931831316934e-08,4.950276761270572092e-21
1.104812197534567895e+04,2.474672251762929911e-08,4.950276761270572092e-21
1.104869914506305577e+04,2.470616105067785025e-08,4.950276761270572092e-21
1.104927631478043440e+04,2.466566481479341686e-08,4.950276761270572092e-21
1.104985348449781304e+04,2.462523370746813451e-08,4.950276761270572092e-21
1.105043065421519168e+04,2.458486762635023771e-08,4.950276761270572092e-21
1.105100782393256850e+04,2.454456646924463888e-08,4.950276761270572092e-21
1.105158499364994714e+04,2.450433013411175710e-08,4.950276761270572092e-21
1.105216216336732577e+04,2.446415851906853388e-08,4.950276761270572092e-21
1.105273933308470441e+04,2.442405152238709311e-08,4.950276761270572092e-21
1.105331650280208123e+04,2.438400904249531678e-08,4.950276761270572092e-21
1.105389367251945987e+04,2.434403097797567704e-08,4.950276761270572092e-21
1.105447084223683851e+04,2.430411722756625523e-08,4.950276761270572092e-21
1.105504801195421715e+04,2.426426769015943498e-08,4.950276761270572092e-21
1.105562518167159396e+04,2.422448226480228599e-08,4.950276761270572092e-21
1.105620235138897260e+04,2.418476085069552841e-08,4.950276761270572092e-21
1.105677952110635124e+04,2.414510334719517729e-08,4.950276761270572092e-21
1.105735669082372988e+04,2.410550965380961766e-08,9.039784792173791547e-20
1.105793386054110670e+04,2.406597967020197356e-08,9.039784792173791547e-20
1.105851103025848533e+04,2.402651329618790114e-08,9.039784792173791547e-20
1.105908819997586397e+04,2.398711043173648532e-08,9.039784792173791547e-20
1.105966536969324079e+04,2.394777097697005451e-08,9.039784792173791547e-20
1.106024253941061943e+04,2.390849483216285378e-08,9.039784792173791547e-20
1.106081970912799807e+04,2.386928189774213679e-08,9.039784792173791547e-20
1.106139687884537670e+04,2.383013207428741134e-08,9.039784792173791547e-20
1.106197404856275352e+04,2.379104526252984716e-08,9.039784792173791547e-20
1.106255121828013216e+04,2.375202136335247772e-08,9.039784792173791547e-20
1.106312838799751080e+04,2.371306027779000171e-08,9.039784792173791547e-20
1.106370555771488944e+04,2.367416190702845880e-08,9.039784792173791547e-20
1.106428272743226626e+04,2.363532615240488548e-08,9.039784792173791547e-20
1.106485989714964489e+04,2.359655291540714307e-08,9.039784792173791547e-20
1.106543706686702353e+04,2.355784209767383829e-08,9.039784792173791547e-20
1.106601423658440217e+04,2.351919360099405855e-08,9.039784792173791547e-20
1.106659140630177899e+04,2.348060732730736202e-08,9.039784792173791547e-20
1.106716857601915763e+04,2.344208317870247071e-08,9.039784792173791547e-20
1.106774574573653626e+04,2.340362105741855423e-08,9.039784792173791547e-20
1.106832291545391490e+04,2.336522086584419749e-08,9.039784792173791547e-20
1.106890008517129172e+04,2.332688250651761244e-08,9.039784792173791547e-20
1.106947725488867036e+04,2.328860588212523186e-08,9.039784792173791547e-20
1.107005442460604900e+04,2.325039089550334058e-08,9.039784792173791547e-20
1.107063159432342763e+04,2.321223744963619282e-08,9.039784792173791547e-20
1.107120876404080445e+04,2.317414544765697829e-08,9.039784792173791547e-20
1.107178593375818309e+04,2.313611479284691235e-08,9.039784792173791547e-20
1.107236310347556173e+04,2.309814538863529555e-08,9.039784792173791547e-20
1.107294027319293855e+04,2.306023713859891802e-08,9.039784792173791547e-20
1.107351744291031719e+04,2.302238994646230437e-08,9.039784792173791547e-20
1.107409461262769582e+04,2.298460371609778977e-08,9.039784792173791547e-20
1.107467178234507446e+04,2.294687835152424278e-08,9.039784792173791547e-20
1.107524895206245128e+04,2.290921375690772376e-08,9.039784792173791547e-20
1.107582612177982992e+04,2.287160983656067430e-08,9.039784792173791547e-20
1.107640329149720856e+04,2.283406649494267816e-08,9.039784792173791547e-20
1.107698046121458719e+04,2.279658363665894261e-08,9.039784792173791547e-20
1.107755763093196401e+04,2.275916116646116858e-08,9.039784792173791547e-20
1.107813480064934265e+04,2.272179898924645222e-08,9.039784792173791547e-20
1.107871197036672129e+04,2.268449701005807233e-08,9.039784792173791547e-20
1.107928914008409993e+04,2.264725513408420659e-08,9.039784792173791547e-20
1.107986630980147675e+04,2.261007326665853377e-08,9.039784792173791547e-20
1.108044347951885538e+04,2.257295131325931386e-08,9.039784792173791547e-20
1.108102064923623402e+04,2.253588917951033440e-08,9.039784792173791547e-20
1.108159781895361266e+04,2.249888677117913700e-08,9.039784792173791547e-20
1.108217498867098948e+04,2.246194399417806619e-08,9.039784792173791547e-20
1.108275215838836812e+04,2.242506075456339924e-08,9.039784792173791547e-20
1.108332932810574675e+04,2.238823695853531969e-08,9.039784792173791547e-20
1.108390649782312357e+04,2.235147251243779822e-08,9.039784792173791547e-20
1.108448366754050221e+04,2.231476732275826179e-08,9.039784792173791547e-20
1.108506083725788085e+04,2.227812129612737198e-08,9.039784792173791547e-20
1.108563800697525949e+04,2.224153433931878008e-08,9.039784792173791547e-20
1.108621517669263631e+04,2.220500635924939516e-08,9.039784792173791547e-20
1.108679234641001494e+04,2.216853726297804070e-08,9.039784792173791547e-20
1.108736951612739358e+04,2.213212695770665898e-08,9.039784792173791547e-20
1.108794668584477222e+04,2.209577535077886845e-08,9.039784792173791547e-20
1.108852385556214904e+04,2.205948234968092328e-08,9.039784792173791547e-20
1.108910102527952768e+04,2.202324786204014834e-08,9.039784792173791547e-20
1.108967819499690631e+04,2.198707179562594503e-08,9.039784792173791547e-20
1.109025536471428495e+04,2.195095405834873581e-08,9.039784792173791547e-20
1.109083253443166177e+04,2.191489455826083771e-08,9.039784792173791547e-20
1.109140970414904041e+04,2.187889320355449032e-08,9.039784792173791547e-20
1.109198687386641905e+04,2.184294990256337451e-08,9.039784792173791547e-20
1.109256404358379768e+04,2.180706456376156683e-08,9.039784792173791547e-20
1.109314121330117450e+04,2.177123709576349325e-08,9.039784792173791547e-20
1.109371838301855314e+04,2.173546740732358170e-08,9.039784792173791547e-20
1.109429555273593178e+04,2.169975540733626208e-08,9.039784792173791547e-20
1.109487272245331042e+04,2.166410100483546665e-08,9.039784792173791547e-20
1.109544989217068724e+04,2.162850410899528515e-08,9.039784792173791547e-20
1.109602706188806587e+04,2.159296462912832369e-08,9.039784792173791547e-20
1.109660423160544451e+04,2.155748247468666755e-08,9.039784792173791547e-20
1.109718140132282133e+04,2.152205755526133529e-08,9.039784792173791547e-20
1.109775857104019997e+04,2.148668978058177910e-08,9.039784792173791547e-20
1.109833574075757861e+04,2.145137906051594105e-08,9.039784792173791547e-20
1.109891291047495724e+04,2.141612530507035898e-08,9.039784792173791547e-20
1.109949008019233406e+04,2.138092842438955107e-08,9.039784792173791547e-20
1.110006724990971270e+04,2.134578832875543023e-08,9.039784792173791547e-20
1.110064441962709134e+04,2.131070492858807164e-08,9.039784792173791547e-20
1.110122158934446998e+04,2.127567813444492206e-08,9.039784792173791547e-20
1.110179875906184679e+04,2.124070785702055492e-08,9.039784792173791547e-20
1.110237592877922543e+04,2.120579400714644538e-08,9.039784792173791547e-20
1.110295309849660407e+04,2.117093649579132760e-08,9.039784792173791547e-20
1.110353026821398271e+04,2.113613523406022536e-08,9.039784792173791547e-20
1.110410743793135953e+04,2.110139013319471672e-08,9.039784792173791547e-20
1.110468460764873817e+04,2.106670110457246747e-08,9.039784792173791547e-20
1.110526177736611680e+04,2.103206805970750581e-08,9.039784792173791547e-20
1.110583894708349544e+04,2.099749091024939843e-08,9.039784792173791547e-20
1.110641611680087226e+04,2.096296956798363433e-08,9.039784792173791547e-20
1.110699328651825090e+04,2.092850394483060577e-08,9.039784792173791547e-20
1.110757045623562954e+04,2.089409395284645854e-08,9.039784792173791547e-20
1.110814762595300635e+04,2.085973950422218878e-08,9.039784792173791547e-20
1.110872479567038499e+04,2.082544051128351713e-08,9.039784792173791547e-20
1.110930196538776363e+04,2.079119688649089876e-08,9.039784792173791547e-20
1.110987913510514227e+04,2.075700854243914280e-08,9.039784792173791547e-20
1.111045630482251909e+04,2.072287539185762084e-08,9.039784792173791547e-20
1.111103347453989772e+04,2.068879734760895992e-08,9.039784792173791547e-20
1.111161064425727636e+04,2.065477432269042233e-08,9.039784792173791547e-20
1.111218781397465500e+04,2.062080623023249277e-08,9.039784792173791547e-20
1.111276498369203182e+04,2.058689298349917279e-08,9.039784792173791547e-20
1.111334215340941046e+04,2.055303449588772276e-08,9.039784792173791547e-20
1.111391932312678910e+04,2.051923068092838720e-08,9.039784792173791547e-20
1.111449649284416773e+04,2.048548145228434189e-08,9.039784792173791547e-20
1.111507366256154455e+04,2.045178672375129677e-08,9.039784792173791547e-20
1.111565083227892319e+04,2.041814640925741989e-08,9.039784792173791547e-20
1.111622800199630183e+04,2.038456042286325465e-08,9.039784792173791547e-20
1.111680517171368047e+04,2.035102867876124336e-08,9.039784792173791547e-20
1.111738234143105728e+04,2.031755109127583976e-08,9.039784792173791547e-20
1.111795951114843592e+04,2.028412757486288694e-08,9.039784792173791547e-20
1.111853668086581456e+04,2.025075804411007728e-08,9.039784792173791547e-20
1.111911385058319320e+04,2.021744241373609877e-08,9.039784792173791547e-20
1.111969102030057002e+04,2.018418059859085013e-08,9.039784792173791547e-20
1.112026819001794865e+04,2.015097251365479886e-08,9.039784792173791547e-20
1.112084535973532729e+04,2.011781807403971582e-08,9.039784792173791547e-20
1.112142252945270411e+04,2.008471719498730207e-08,9.039784792173791547e-20
1.112199969917008275e+04,2.005166979186976132e-08,9.039784792173791547e-20
1.112257686888746139e+04,2.001867578018929698e-08,9.039784792173791547e-20
1.112315403860484003e+04,1.998573507557828422e-08,9.039784792173791547e-20
1.112373120832221684e+04,1.995284759379880012e-08,9.039784792173791547e-20
1.112430837803959548e+04,1.992001325074192885e-08,9.039784792173791547e-20
1.112488554775697412e+04,1.988723196242875762e-08,9.039784792173791547e-20
1.112546271747435276e+04,1.985450364500912592e-08,9.039784792173791547e-20
1.112603988719172958e+04,1.982182821476200277e-08,9.039784792173791547e-20
1.112661705690910821e+04,1.978920558809479517e-08,9.039784792173791547e-20
1.112719422662648685e+04,1.975663568154403303e-08,9.039784792173791547e-20
1.112777139634386549e+04,1.972411841177401587e-08,9.039784792173791547e-20
1.112834856606124231e+04,1.969165369557793119e-08,9.039784792173791547e-20
1.112892573577862095e+04,1.965924144987614716e-08,9.039784792173791547e-20
1.112950290549599958e+04,1.962688159171731112e-08,9.039784792173791547e-20
1.113008007521337822e+04,1.959457403827776395e-08,9.039784792173791547e-20
1.113065724493075504e+04,1.956231870686111982e-08,9.039784792173791547e-20
1.113123441464813368e+04,1.953011551489818022e-08,9.039784792173791547e-20
1.113181158436551232e+04,1.949796437994682802e-08,9.039784792173791547e-20
