terminal_index_level,recovered_density,exact_density
1.025500000000000000e+04,2.234345742449694773e-07,2.234312829225644382e-07
1.026000000000000000e+04,2.204393140948886081e-07,2.204360640521083253e-07
1.026500000000000000e+04,2.174830551515761790e-07,2.174798459335044029e-07
1.027000000000000000e+04,2.145653079330991093e-07,2.145621389862092850e-07
1.027500000000000000e+04,2.116855885709427647e-07,2.116824594897900784e-07
1.028000000000000000e+04,2.088434193174385909e-07,2.088403295182096071e-07
1.028500000000000000e+04,2.060383277211941626e-07,2.060352768747743354e-07
1.029000000000000000e+04,2.032698474788468038e-07,2.032668350277385555e-07
1.029500000000000000e+04,2.005375175742488060e-07,2.005345430465813315e-07
1.030000000000000000e+04,1.978408825865484519e-07,1.978379455389201203e-07
1.030500000000000000e+04,1.951794926086392184e-07,1.951765925880801823e-07
1.031000000000000000e+04,1.925529029617316165e-07,1.925500396913056185e-07
1.031500000000000000e+04,1.899606749972702528e-07,1.899578476985941425e-07
1.032000000000000000e+04,1.874023742439166165e-07,1.873995827521755172e-07
1.032500000000000000e+04,1.848775724780352517e-07,1.848748162266044351e-07
1.033000000000000000e+04,1.823858459975335195e-07,1.823831246694760207e-07
1.033500000000000000e+04,1.799267767273291147e-07,1.799240897427502698e-07
1.034000000000000000e+04,1.774999510142092445e-07,1.774972981646900058e-07
1.034500000000000000e+04,1.751049609724200740e-07,1.751023416523981115e-07
1.035000000000000000e+04,1.727414029251390205e-07,1.727388168649471548e-07
1.035500000000000000e+04,1.704088786232071197e-07,1.704063253471084754e-07
1.036000000000000000e+04,1.681069944114979653e-07,1.681044734736617799e-07
1.036500000000000000e+04,1.658353612153258485e-07,1.658328723942864376e-07
1.037000000000000000e+04,1.635935952562812421e-07,1.635911379790323312e-07
1.037500000000000000e+04,1.613813167474167267e-07,1.613788907643538793e-07
1.038000000000000000e+04,1.591981510530818465e-07,1.591957558997165466e-07
1.038500000000000000e+04,1.570437277646796682e-07,1.570413630947599082e-07
1.039000000000000000e+04,1.549176812126250349e-07,1.549153465670155204e-07
1.039500000000000000e+04,1.528196496780196576e-07,1.528173449901774803e-07
1.040000000000000000e+04,1.507492769375879864e-07,1.507470014429145043e-07
1.040500000000000000e+04,1.487062097627836609e-07,1.487039633582241606e-07
1.041000000000000000e+04,1.466901002530507662e-07,1.466878824733227969e-07
1.041500000000000000e+04,1.447006041821533361e-07,1.446984147800633818e-07
1.042000000000000000e+04,1.427373819450714475e-07,1.427352204758805182e-07
1.042500000000000000e+04,1.408000977334314804e-07,1.407979639152529934e-07
1.043000000000000000e+04,1.388884201335457366e-07,1.388863135616889490e-07
1.043500000000000000e+04,1.370020215759440444e-07,1.369999419402097679e-07
1.044000000000000000e+04,1.351405784395777106e-07,1.351385255903535629e-07
1.044500000000000000e+04,1.333037717472671868e-07,1.333017450196702090e-07
1.045000000000000000e+04,1.314912853308074710e-07,1.314892846577149077e-07
1.045500000000000000e+04,1.297028078765357879e-07,1.297008328105401512e-07
1.046000000000000000e+04,1.279380312988448412e-07,1.279360816156639299e-07
1.046500000000000000e+04,1.261966516734870464e-07,1.261947269975309933e-07
1.047000000000000000e+04,1.244783685942290253e-07,1.244764686234455109e-07
1.047500000000000000e+04,1.227828853789938293e-07,1.227810098599821742e-07
1.048000000000000000e+04,1.211099091604731626e-07,1.211080577298614204e-07
1.048500000000000000e+04,1.194591505236790984e-07,1.194573228692941500e-07
1.049000000000000000e+04,1.178303234719643865e-07,1.178285194857858275e-07
1.049500000000000000e+04,1.162231462221436099e-07,1.162213653163914288e-07
1.050000000000000000e+04,1.146373394851288908e-07,1.146355815864316114e-07
1.050500000000000000e+04,1.130726282555184966e-07,1.130708929686448945e-07
1.051000000000000000e+04,1.115287403957830553e-07,1.115270275427927105e-07
1.051500000000000000e+04,1.100054075197333999e-07,1.100037167556977806e-07
1.052000000000000000e+04,1.085023643242563863e-07,1.085006953817157206e-07
1.052500000000000000e+04,1.070193488588859479e-07,1.070177014836437954e-07
1.053000000000000000e+04,1.055561024986193068e-07,1.055544763740473007e-07
1.053500000000000000e+04,1.041123696290401787e-07,1.041107645770131134e-07
1.054000000000000000e+04,1.026878981107055651e-07,1.026863137903220873e-07
1.054500000000000000e+04,1.012824386448612248e-07,1.012808748480291887e-07
1.055000000000000000e+04,9.989574524915509687e-08,9.989420168346132515e-08
1.055500000000000000e+04,9.852757482043400547e-08,9.852605129261435222e-08
1.056000000000000000e+04,9.717768751984497911e-08,9.717618369795662906e-08
1.056500000000000000e+04,9.584584619518331807e-08,9.584436191262624604e-08
1.057000000000000000e+04,9.453181697440160582e-08,9.453035190502618575e-08
1.057500000000000000e+04,9.323536857242741902e-08,9.323392256380690892e-08
1.058000000000000000e+04,9.195627290959064534e-08,9.195484566323697410e-08
1.058500000000000000e+04,9.069430453623687431e-08,9.069289582895364425e-08
1.059000000000000000e+04,8.944924087964528360e-08,8.944785050409578312e-08
1.059500000000000000e+04,8.822086220551845809e-08,8.821948991580760649e-08
1.060000000000000000e+04,8.700895149792150477e-08,8.700759704211751014e-08
1.060500000000000000e+04,8.581329437773097780e-08,8.581195757918022209e-08
1.061000000000000000e+04,8.463367925894097855e-08,8.463235990888730823e-08
1.061500000000000000e+04,8.346989733960168973e-08,8.346859506683460973e-08
1.062000000000000000e+04,8.232174189731066677e-08,8.232045671064621512e-08
1.062500000000000000e+04,8.118900952380222933e-08,8.118774108865415976e-08
1.063000000000000000e+04,8.007149888356217887e-08,8.007024700892521029e-08
1.063500000000000000e+04,7.896901142286710123e-08,7.896777580863372819e-08
1.064000000000000000e+04,7.788135070152047575e-08,7.788013132377837582e-08
1.064500000000000000e+04,7.680832332389166355e-08,7.680711985923674884e-08
1.065000000000000000e+04,7.574973790593823781e-08,7.574855015915584406e-08
1.065500000000000000e+04,7.470540555771533757e-08,7.470423337767437879e-08
1.066000000000000000e+04,7.367513990149801703e-08,7.367398304997505608e-08
1.066500000000000000e+04,7.265875678408798736e-08,7.265761506366070094e-08
1.067000000000000000e+04,7.165607434930315949e-08,7.165494763045385721e-08
1.067500000000000000e+04,7.066691325318143894e-08,7.066580125821508068e-08
1.068000000000000000e+04,6.969109611804289797e-08,6.968999872327519014e-08
1.068500000000000000e+04,6.872844801046846922e-08,6.872736504308375297e-08
1.069000000000000000e+04,6.777879628612684496e-08,6.777772744916176144e-08
1.069500000000000000e+04,6.684197008574468959e-08,6.684091536036464067e-08
1.070000000000000000e+04,6.591780121517650558e-08,6.591676035644466948e-08
1.070500000000000000e+04,6.500612341597739341e-08,6.500509615191793617e-08
1.071000000000000000e+04,6.410677225666854541e-08,6.410575857022071469e-08
1.071500000000000000e+04,6.321958588028694100e-08,6.321858551816656416e-08
1.072000000000000000e+04,6.234440415036640253e-08,6.234341696069081066e-08
1.072500000000000000e+04,6.148106911532459977e-08,6.148009489588181590e-08
1.073000000000000000e+04,6.062942467546361399e-08,6.062846333029911211e-08
1.073500000000000000e+04,5.978931695334682025e-08,5.978836825456953580e-08
1.074000000000000000e+04,5.896059380109569725e-08,5.895965761926730948e-08
1.074500000000000000e+04,5.814310515830753654e-08,5.814218131106570988e-08
1.075000000000000000e+04,5.733670276436211153e-08,5.733579112916238082e-08
1.075500000000000000e+04,5.654124035890088977e-08,5.654034076197630536e-08
1.076000000000000000e+04,5.575657351419468628e-08,5.575568576410942951e-08
1.076500000000000000e+04,5.498255951281733592e-08,5.498168353357666292e-08
1.077000000000000000e+04,5.421905767951248738e-08,5.421819328929275569e-08
1.077500000000000000e+04,5.346592906178596236e-08,5.346507604882129201e-08
1.078000000000000000e+04,5.272303625547753790e-08,5.272219460637954084e-08
1.078500000000000000e+04,5.199024410360659124e-08,5.198941351109518630e-08
1.079000000000000000e+04,5.126741855919051129e-08,5.126659904551563270e-08
1.079500000000000000e+04,5.055442787339561462e-08,5.055361920436375654e-08
1.080000000000000000e+04,4.985114168488568439e-08,4.985034367354109790e-08
1.080500000000000000e+04,4.915743115574013947e-08,4.915664380937290627e-08
1.081000000000000000e+04,4.847316954004483199e-08,4.847239261809187759e-08
1.081500000000000000e+04,4.779823141935258516e-08,4.779746473556360673e-08
1.082000000000000000e+04,4.713249278876472970e-08,4.713173640724335274e-08
1.082500000000000000e+04,4.647583188829686646e-08,4.647508546836794175e-08
1.083000000000000000e+04,4.582812779952432766e-08,4.582739132437662686e-08
1.083500000000000000e+04,4.518926160315149778e-08,4.518853493156056755e-08
1.084000000000000000e+04,4.455911579682917454e-08,4.455839877793695804e-08
1.084500000000000000e+04,4.393757433593001371e-08,4.393686686434687833e-08
1.085000000000000000e+04,4.332452273888508319e-08,4.332382468577220898e-08
1.085500000000000000e+04,4.271984797052078437e-08,4.271915921287313199e-08
1.086000000000000000e+04,4.212343846584455632e-08,4.212275887373813751e-08
1.086500000000000000e+04,4.153518403830011684e-08,4.153451353585124169e-08
1.087000000000000000e+04,4.095497603833861445e-08,4.095431448826656211e-08
1.087500000000000000e+04,4.038270721976581591e-08,4.038205442399563080e-08
1.088000000000000000e+04,3.981827142146715348e-08,3.981762742259748571e-08
1.088500000000000000e+04,3.926156439764094498e-08,3.926092893297591459e-08
1.089000000000000000e+04,3.871248268967794021e-08,3.871185575637847143e-08
1.089500000000000000e+04,3.817092461609834814e-08,3.817030602959359933e-08
1.090000000000000000e+04,3.763678949668588982e-08,3.763617920834836784e-08
1.090500000000000000e+04,3.710997815878277702e-08,3.710937605089913530e-08
1.091000000000000000e+04,3.659039273454518975e-08,3.658979860181733308e-08
1.091500000000000000e+04,3.607793628377050304e-08,3.607735017596685147e-08
1.092000000000000000e+04,3.557251361280395594e-08,3.557193534266906970e-08
1.092500000000000000e+04,3.507403043071364300e-08,3.507345991005680083e-08
1.093000000000000000e+04,3.458239379555502391e-08,3.458183090961219500e-08
1.093500000000000000e+04,3.409751193767736247e-08,3.409695658088930907e-08
1.094000000000000000e+04,3.361929423537174114e-08,3.361874635641550615e-08
1.094500000000000000e+04,3.314765139949314159e-08,3.314711084677345833e-08
1.095000000000000000e+04,3.268249508552750086e-08,3.268196182586158231e-08
1.095500000000000000e+04,3.222373834438682817e-08,3.222321221632568149e-08
1.096000000000000000e+04,3.177129510082336252e-08,3.177077607516858412e-08
1.096500000000000000e+04,3.132508068634193304e-08,3.132456857952736161e-08
1.097000000000000000e+04,3.088501119132352906e-08,3.088450601262230926e-08
1.097500000000000000e+04,3.045100411913130004e-08,3.045050574987249468e-08
1.098000000000000000e+04,3.002297793984603273e-08,3.002248624517659678e-08
1.098500000000000000e+04,2.960085210555695204e-08,2.960036701735916093e-08
1.099000000000000000e+04,2.918454716136150109e-08,2.918406863677706265e-08
1.099500000000000000e+04,2.877398478161020191e-08,2.877351271208782383e-08
1.100000000000000000e+04,2.836908761133548683e-08,2.836862187717477589e-08
1.100500000000000000e+04,2.796977921754771761e-08,2.796931977823021750e-08
1.101000000000000000e+04,2.757598430896949809e-08,2.757553106099314941e-08
1.101500000000000000e+04,2.718762849647995344e-08,2.718718135813950811e-08
1.102000000000000000e+04,2.680463836730337814e-08,2.680419727682522293e-08
1.102500000000000000e+04,2.642694153314692565e-08,2.642650638637721922e-08
1.103000000000000000e+04,2.605446646879782189e-08,2.605403720613431006e-08
1.103500000000000000e+04,2.568714264407721175e-08,2.568671919343359560e-08
1.104000000000000000e+04,2.532490046154435000e-08,2.532448273174133448e-08
1.104500000000000000e+04,2.496767120552730693e-08,2.496725911892820790e-08
1.105000000000000000e+04,2.461538705288315872e-08,2.461498055568460550e-08
1.105500000000000000e+04,2.426798116361006495e-08,2.426758013407650552e-08
1.106000000000000000e+04,2.392538739372023197e-08,2.392499182624070834e-08
1.106500000000000000e+04,2.358754068770350361e-08,2.358715047321461266e-08
1.107000000000000000e+04,2.325437669059435784e-08,2.325399177390349889e-08
1.107500000000000000e+04,2.292583199149191701e-08,2.292545227417998274e-08
1.108000000000000000e+04,2.260184392477966534e-08,2.260146935611641986e-08
1.108500000000000000e+04,2.228235071510477614e-08,2.228198122734783636e-08
1.109000000000000000e+04,2.196729137430689768e-08,2.196692691056340641e-08
1.109500000000000000e+04,2.165660574332621006e-08,2.165624623312722817e-08
1.110000000000000000e+04,2.135023446105554886e-08,2.134987981682346797e-08
1.110500000000000000e+04,2.104811887655991245e-08,2.104776906772753694e-08
1.111000000000000000e+04,2.075020124219351538e-08,2.074985616620042841e-08
1.111500000000000000e+04,2.045642442024312225e-08,2.045608405700482267e-08
1.112000000000000000e+04,2.016673217911633174e-08,2.016639643954198351e-08
1.112500000000000000e+04,1.988106894076035529e-08,1.988073775820774538e-08
1.113000000000000000e+04,1.959937984182521404e-08,1.959905319286641698e-08
1.113500000000000000e+04,1.932161088487263605e-08,1.932128864944101612e-08
1.114000000000000000e+04,1.904770856290221940e-08,1.904739075061879040e-08
1.114500000000000000e+04,1.877762032543736641e-08,1.877730682667092198e-08
1.115000000000000000e+04,1.851129414868419032e-08,1.851098490638354761e-08
1.115500000000000000e+04,1.824867869750062942e-08,1.824837370810159290e-08
1.116000000000000000e+04,1.798972348566655528e-08,1.798942263088094077e-08
1.116500000000000000e+04,1.773437848398652952e-08,1.773408174575103518e-08
1.117000000000000000e+04,1.748259447424324005e-08,1.748230178708285101e-08
1.117500000000000000e+04,1.723432284022338543e-08,1.723403414406457955e-08
1.118000000000000000e+04,1.698951560169722212e-08,1.698923085228184300e-08
1.118500000000000000e+04,1.674812544528328043e-08,1.674784458540089638e-08
1.119000000000000000e+04,1.651010566724951002e-08,1.650982864695565381e-08
1.119500000000000000e+04,1.627541018314080202e-08,1.627513696223466132e-08
1.120000000000000000e+04,1.604399357053656364e-08,1.604372407026910484e-08
1.120500000000000000e+04,1.581581092039028508e-08,1.581554511591960677e-08
1.121000000000000000e+04,1.559081801174093081e-08,1.559055584206025261e-08
1.121500000000000000e+04,1.536897115370816474e-08,1.536871258186056896e-08
1.122000000000000000e+04,1.515022727865285530e-08,1.514997225116116828e-08
1.122500000000000000e+04,1.493454387421804052e-08,1.493429234094607440e-08
1.123000000000000000e+04,1.472187900315031625e-08,1.472163090990599328e-08
1.123500000000000000e+04,1.451219126592233684e-08,1.451194657709584930e-08
1.124000000000000000e+04,1.430543984830417896e-08,1.430519851468229387e-08
1.124500000000000000e+04,1.410158445906752760e-08,1.410134644078133720e-08
1.125000000000000000e+04,1.390058536254938293e-08,1.390035061238592752e-08
1.125500000000000000e+04,1.370240333731031610e-08,1.370217181837998568e-08
1.126000000000000000e+04,1.350699972342263451e-08,1.350677137264076933e-08
1.126500000000000000e+04,1.331433632506240522e-08,1.331411110722655587e-08
1.127000000000000000e+04,1.312437546572618443e-08,1.312415336564885496e-08
1.127500000000000000e+04,1.293708006157016584e-08,1.293686099622947982e-08
1.128000000000000000e+04,1.275241337845655912e-08,1.275219734553953924e-08
1.128500000000000000e+04,1.257033933550403452e-08,1.257012625192063143e-08
1.129000000000000000e+04,1.239082217463681383e-08,1.239061203908767900e-08
1.129500000000000000e+04,1.221382675564023812e-08,1.221361950981080099e-08
1.130000000000000000e+04,1.203931832170202638e-08,1.203911393967678453e-08
1.130500000000000000e+04,1.186726265090433820e-08,1.186706107092821553e-08
1.131000000000000000e+04,1.169762589113988792e-08,1.169742710638050822e-08
1.131500000000000000e+04,1.153037476795341011e-08,1.153017870341469957e-08
1.132000000000000000e+04,1.136547631808550750e-08,1.136528296804526557e-08
1.132500000000000000e+04,1.120289812647987128e-08,1.120270744906337315e-08
1.133000000000000000e+04,1.104260818215345175e-08,1.104242013225269567e-08
1.133500000000000000e+04,1.088457488923978612e-08,1.088438943467879455e-08
1.134000000000000000e+04,1.072876709558845871e-08,1.072858419904942004e-08
1.134500000000000000e+04,1.057515404547690101e-08,1.057497368814658151e-08
1.135000000000000000e+04,1.042370546031178652e-08,1.042352757932829280e-08
1.135500000000000000e+04,1.027439136363445582e-08,1.027421595909976105e-08
1.136000000000000000e+04,1.012718230935007791e-08,1.012700931775318186e-08
1.136500000000000000e+04,9.982049137075049414e-09,9.981878544074357492e-09
1.137000000000000000e+04,9.838963153361144483e-09,9.838794920117511030e-09
1.137500000000000000e+04,9.697896019279902709e-09,9.697730116044801044e-09
1.138000000000000000e+04,9.558819802241426423e-09,9.558656185031780712e-09
1.138500000000000000e+04,9.421706884249626629e-09,9.421545558237297626e-09
1.139000000000000000e+04,9.286530155868727984e-09,9.286371039836482665e-09
1.139500000000000000e+04,9.153262700496786809e-09,9.153105802117521104e-09
1.140000000000000000e+04,9.021878102446777595e-09,9.021723380639522601e-09
1.140500000000000000e+04,8.892350243069398875e-09,8.892197669452783757e-09
1.141000000000000000e+04,8.764653385985070373e-09,8.764502916379080829e-09
1.141500000000000000e+04,8.638762083640217787e-09,8.638613718351969435e-09
1.142000000000000000e+04,8.514651337011073362e-09,8.514505016816419576e-09
1.142500000000000000e+04,8.392296372471422754e-09,8.392152093186752003e-09
1.143000000000000000e+04,8.271672841847084869e-09,8.271530564362442486e-09
1.143500000000000000e+04,8.152756680692964743e-09,8.152616378301221577e-09
1.144000000000000000e+04,8.035524152608012437e-09,8.035385809647808880e-09
1.144500000000000000e+04,7.919951887320623523e-09,7.919815455419244680e-09
1.145000000000000000e+04,7.806016761335532665e-09,7.805882230744547484e-09
1.145500000000000000e+04,7.693696020260123144e-09,7.693563364659167312e-09
1.146000000000000000e+04,7.582967199943604752e-09,7.582836395952739201e-09
1.146500000000000000e+04,7.473808162580259573e-09,7.473679169070039309e-09
1.147000000000000000e+04,7.366197023228709290e-09,7.366069830064520757e-09
1.147500000000000000e+04,7.260112249626787233e-09,7.259986822603130532e-09
1.148000000000000000e+04,7.155532548076947751e-09,7.155408884022707718e-09
1.148500000000000000e+04,7.052436997523826951e-09,7.052315041436365771e-09
1.149000000000000000e+04,6.950804850490831937e-09,6.950684607890290625e-09
1.149500000000000000e+04,6.850615755362900138e-09,6.850497178569416072e-09
1.150000000000000000e+04,6.751849543448106544e-09,6.751732627051743981e-09
1.150500000000000000e+04,6.654486392362578469e-09,6.654371101611049620e-09
1.151000000000000000e+04,6.558506690395529095e-09,6.558393021566583243e-09
1.151500000000000000e+04,6.463891170586825646e-09,6.463779073680004515e-09
1.152000000000000000e+04,6.370620723273245472e-09,6.370510208598655604e-09
1.152500000000000000e+04,6.278676621910773476e-09,6.278567637344126534e-09
1.153000000000000000e+04,6.188040282244678330e-09,6.187932827846726593e-09
1.153500000000000000e+04,6.098693454435442143e-09,6.098587501523601918e-09
1.154000000000000000e+04,6.010618108377842291e-09,6.010513629901984059e-09
1.154500000000000000e+04,5.923796431718814906e-09,5.923693431285202947e-09
1.155000000000000000e+04,5.838210940432511540e-09,5.838109367461886144e-09
1.155500000000000000e+04,5.753844287260694557e-09,5.753744140457762849e-09
1.156000000000000000e+04,5.670679437556802629e-09,5.670580689329334831e-09
1.156500000000000000e+04,5.588699542145882660e-09,5.588602186998828627e-09
1.157000000000000000e+04,5.507888041245316739e-09,5.507792037130185840e-09
1.157500000000000000e+04,5.428228518494419206e-09,5.428133871045361931e-09
1.158000000000000000e+04,5.349704871701581476e-09,5.349611544680724261e-09
1.158500000000000000e+04,5.272301151724665824e-09,5.272209135582460788e-09
1.159000000000000000e+04,5.196001671630242336e-09,5.195910939941364216e-09
1.159500000000000000e+04,5.120790916930999473e-09,5.120701469665567199e-09
1.160000000000000000e+04,5.046653648232240653e-09,5.046565449491695108e-09
1.160500000000000000e+04,4.973574773667067195e-09,4.973487814133131927e-09
1.161000000000000000e+04,4.901539447861754084e-09,4.901453705465428193e-09
1.161500000000000000e+04,4.830532999304511908e-09,4.830448469748464727e-09
1.162000000000000000e+04,4.760541003401468103e-09,4.760457654884203313e-09
1.162500000000000000e+04,4.691549184502362751e-09,4.691467007710638948e-09
1.163000000000000000e+04,4.623543489239696916e-09,4.623462471330575559e-09
1.163500000000000000e+04,4.556510061893573456e-09,4.556430182475378233e-09
1.164000000000000000e+04,4.490435226410864257e-09,4.490356468902902064e-09
1.164500000000000000e+04,4.425305498014881204e-09,4.425227846829425570e-09
1.165000000000000000e+04,4.361107572728353692e-09,4.361031018394936856e-09
1.165500000000000000e+04,4.297828344363196458e-09,4.297752869161662516e-09
1.166000000000000000e+04,4.235454885690185478e-09,4.235380465645032766e-09
1.166500000000000000e+04,4.173974414601005846e-09,4.173901052877010844e-09
1.167000000000000000e+04,4.113374389817268923e-09,4.113302052001140654e-09
1.167500000000000000e+04,4.053642368247266408e-09,4.053571057899210081e-09
1.168000000000000000e+04,3.994766146638148010e-09,3.994695836848637439e-09
1.168500000000000000e+04,3.936733640736206868e-09,3.936664324210873898e-09
1.169000000000000000e+04,3.879532962307155305e-09,3.879464622149682834e-09
1.169500000000000000e+04,3.823152371706360267e-09,3.823084997379650987e-09
1.170000000000000000e+04,3.767580301664515305e-09,3.767513878943881712e-09
1.170500000000000000e+04,3.712805344191362676e-09,3.712739856021060599e-09
1.171000000000000000e+04,3.658816236275976414e-09,3.658751675761094798e-09
1.171500000000000000e+04,3.605601892450475809e-09,3.605538241149301243e-09
1.172000000000000000e+04,3.553151355802872066e-09,3.553088608898534973e-09
1.172500000000000000e+04,3.501453852839849728e-09,3.501391987369032965e-09
1.173000000000000000e+04,3.450498723333195945e-09,3.450437734515579324e-09
1.173500000000000000e+04,3.400275482332441182e-09,3.400215355861673794e-09
1.174000000000000000e+04,3.350773779884960979e-09,3.350714502500337128e-09
1.174500000000000000e+04,3.301983402876529735e-09,3.301924969121222881e-09
1.175000000000000000e+04,3.253894306674763497e-09,3.253836692063717550e-09
1.175500000000000000e+04,3.206496540869681912e-09,3.206439747395657272e-09
1.176000000000000000e+04,3.159780338116026967e-09,3.159724349017439366e-09
1.176500000000000000e+04,3.113736047590014688e-09,3.113680846790921181e-09
1.177000000000000000e+04,3.068354136617518572e-09,3.068299724693399879e-09
1.177500000000000000e+04,3.023625245536855567e-09,3.023571598995463413e-09
1.178000000000000000e+04,2.979540102183635492e-09,2.979487216463300823e-09
1.178500000000000000e+04,2.936089585743957199e-09,2.936037452584568155e-09
1.179000000000000000e+04,2.893264706012743451e-09,2.893213309817689642e-09
1.179500000000000000e+04,2.851056580882295597e-09,2.851005915864505237e-09
1.180000000000000000e+04,2.809456469543130908e-09,2.809406521965419111e-09
1.180500000000000000e+04,2.768455739778682263e-09,2.768406501217480902e-09
1.181000000000000000e+04,2.728045886937204960e-09,2.727997346914525813e-09
1.181500000000000000e+04,2.688218520269169609e-09,2.688170670909317703e-09
1.182000000000000000e+04,2.648965372979544743e-09,2.648918201997545882e-09
1.182500000000000000e+04,2.610278284176168143e-09,2.610231784322971261e-09
1.183000000000000000e+04,2.572149215151606462e-09,2.572103375804069683e-09
1.183500000000000000e+04,2.534570234517109100e-09,2.534525046581286939e-09
1.184000000000000000e+04,2.497533524573772902e-09,2.497488977485053953e-09
1.184500000000000000e+04,2.461031368003890586e-09,2.460987458524136550e-09
1.185000000000000000e+04,2.425056175054575226e-09,2.425012887393941770e-09
1.185500000000000000e+04,2.389600439859906618e-09,2.389557768004966880e-09
1.186000000000000000e+04,2.354656773924925786e-09,2.354614709030461285e-09
1.186500000000000000e+04,2.320217884888428292e-09,2.320176422473647558e-09
1.187000000000000000e+04,2.286276598326498477e-09,2.286235722253971337e-09
1.187500000000000000e+04,2.252825816764697229e-09,2.252785522812176198e-09
1.188000000000000000e+04,2.219858554082340406e-09,2.219818837733935501e-09
1.188500000000000000e+04,2.187367931902171041e-09,2.187328778391884455e-09
1.189000000000000000e+04,2.155347146177154946e-09,2.155308552605719047e-09
1.189500000000000000e+04,2.123789507824336580e-09,2.123751463320296488e-09
1.190000000000000000e+04,2.092688408816098873e-09,2.092650907301155672e-09
1.190500000000000000e+04,2.062037340656532616e-09,2.062000373847736816e-09
1.191000000000000000e+04,2.031829881497531386e-09,2.031793443523533906e-09
1.191500000000000000e+04,2.002059707429907818e-09,2.002023786903443802e-09
1.192000000000000000e+04,1.972720569617996871e-09,1.972685163337739622e-09
1.192500000000000000e+04,1.943806318899426141e-09,1.943771419732578212e-09
1.193000000000000000e+04,1.915310892724228886e-09,1.915276489346963556e-09
1.193500000000000000e+04,1.887228301740011003e-09,1.887194390605624719e-09
1.194000000000000000e+04,1.859552651064551951e-09,1.859519225927985150e-09
1.194500000000000000e+04,1.832278129525620757e-09,1.832245180572705104e-09
1.195000000000000000e+04,1.805399000422790708e-09,1.805366521497754582e-09
1.195500000000000000e+04,1.778909607792415968e-09,1.778877596235828620e-09
1.196000000000000000e+04,1.752804387734140026e-09,1.752772831784775482e-09
1.196500000000000000e+04,1.727077836625878676e-09,1.727046733512968087e-09
1.197000000000000000e+04,1.701724542696465852e-09,1.701693884079364089e-09
1.197500000000000000e+04,1.676739162770912904e-09,1.676708942368116688e-09
1.198000000000000000e+04,1.652116428429197973e-09,1.652086642437448720e-09
1.198500000000000000e+04,1.627851153616265796e-09,1.627821792482678985e-09
1.199000000000000000e+04,1.603938214466680630e-09,1.603909273813280860e-09
1.199500000000000000e+04,1.580372565090950725e-09,1.580344039843558587e-09
1.200000000000000000e+04,1.557149232407806779e-09,1.557121115097117207e-09
1.200500000000000000e+04,1.534263306445879423e-09,1.534235594224487353e-09
1.201000000000000000e+04,1.511709959492578225e-09,1.511682641034298645e-09
1.201500000000000000e+04,1.489484410132424077e-09,1.489457487537187940e-09
1.202000000000000000e+04,1.467581972694343666e-09,1.467555433002907737e-09
1.202500000000000000e+04,1.445998000229770668e-09,1.445971843029931615e-09
1.203000000000000000e+04,1.424727930951336475e-09,1.424702148627785444e-09
1.203500000000000000e+04,1.403767257474317942e-09,1.403741845311605350e-09
1.204000000000000000e+04,1.383111539983702917e-09,1.383086492209091607e-09
1.204500000000000000e+04,1.362756399119727469e-09,1.362731711179474225e-09
1.205000000000000000e+04,1.342697518349364646e-09,1.342673185944296875e-09
1.205500000000000000e+04,1.322930645665299484e-09,1.322906661230132906e-09
1.206000000000000000e+04,1.303451580277279719e-09,1.303427941922804744e-09
1.206500000000000000e+04,1.284256190557557426e-09,1.284232892232987165e-09
1.207000000000000000e+04,1.265340400661445691e-09,1.265317434873291418e-09
1.207500000000000000e+04,1.246700182704949695e-09,1.246677550246346303e-09
1.208000000000000000e+04,1.228331584231553725e-09,1.228309275643960983e-09
1.208500000000000000e+04,1.210230692427526778e-09,1.210208704457064104e-09
1.209000000000000000e+04,1.192393657270479778e-09,1.192371985396511654e-09
1.209500000000000000e+04,1.174816679034806762e-09,1.174795321724326595e-09
1.210000000000000000e+04,1.157496023051545419e-09,1.157474970495428814e-09
1.210500000000000000e+04,1.140427990401030707e-09,1.140407241809676486e-09
1.211000000000000000e+04,1.123608947751170628e-09,1.123588498074053441e-09
1.211500000000000000e+04,1.107035308562518634e-09,1.107015153274920411e-09
1.212000000000000000e+04,1.090703537300319074e-09,1.090683672260060313e-09
1.212500000000000000e+04,1.074610147770926217e-09,1.074590570030629013e-09
1.213000000000000000e+04,1.058751706590547689e-09,1.058732411042673886e-09
1.213500000000000000e+04,1.043124827238828124e-09,1.043105808518108701e-09
1.214000000000000000e+04,1.027726168112102554e-09,1.027707423765175648e-09
1.214500000000000000e+04,1.012552437832700867e-09,1.012533965508115750e-09
1.215000000000000000e+04,9.976003961692245005e-10,9.975821892259471483e-10
1.215500000000000000e+04,9.828668411349448684e-10,9.828488965003154953e-10
1.216000000000000000e+04,9.683486188454061279e-10,9.683309343722154444e-10
1.216500000000000000e+04,9.540426244387047615e-10,9.540251947074684670e-10
1.217000000000000000e+04,9.399457909613500398e-10,9.399286135708924767e-10
1.217500000000000000e+04,9.260551015973575151e-10,9.260381706090229499e-10
1.218000000000000000e+04,9.123675730678305552e-10,9.123508884412337556e-10
1.218500000000000000e+04,8.988802770097497456e-10,8.988638320591875908e-10
1.219000000000000000e+04,8.855903137303243884e-10,8.855741082345383689e-10
