horizon_days,left_edge,right_edge,legacy_mass,control_mass,joint_mass
9.000000000000000000e+01,6.399326566940626435e+03,6.494913992075746137e+03,4.591273507389529579e-02,4.591273330636806010e-02,4.591266003202911644e-02
9.000000000000000000e+01,6.494913992075746137e+03,6.590501417210865839e+03,4.036958364125389775e-02,4.036957810197062957e-02,4.036965583577156735e-02
9.000000000000000000e+01,6.590501417210865839e+03,6.686088842345985540e+03,3.494896328852476614e-02,3.494896293533330395e-02,3.494929337003737507e-02
9.000000000000000000e+01,6.686088842345985540e+03,6.781676267481103423e+03,2.973707253318056895e-02,2.973707627440508316e-02,2.973770068642666783e-02
9.000000000000000000e+01,6.781676267481103423e+03,6.877263692616223125e+03,2.486410460054091012e-02,2.486411101517128908e-02,2.486482047822989247e-02
9.000000000000000000e+01,6.877263692616223125e+03,6.972851117751342827e+03,2.043095418111504774e-02,2.043095133438621591e-02,2.043121139159925423e-02
9.000000000000000000e+01,6.972851117751342827e+03,7.068438542886462528e+03,1.645543771462386340e-02,1.645543190241992651e-02,1.645458817514252117e-02
9.000000000000000000e+01,7.068438542886462528e+03,7.164025968021582230e+03,1.286051245430295739e-02,1.286051209682332469e-02,1.285831929774503002e-02
9.000000000000000000e+01,7.164025968021582230e+03,7.259613393156701932e+03,9.682227094695902009e-03,9.682228332143166458e-03,9.679496661921927966e-03
9.000000000000000000e+01,7.259613393156701932e+03,7.355200818291821633e+03,7.012648672249988113e-03,7.012660966727347032e-03,7.011537718772828560e-03
9.000000000000000000e+01,7.355200818291821633e+03,7.450788243426939516e+03,4.938263257584554408e-03,4.938273976955425380e-03,4.941606411723408268e-03
9.000000000000000000e+01,7.450788243426939516e+03,7.546375668562059218e+03,3.499546979382989285e-03,3.499540988578931592e-03,3.509133885274747823e-03
9.000000000000000000e+01,7.546375668562059218e+03,7.641963093697178920e+03,2.645159150541214269e-03,2.645155809550874849e-03,2.659607428121818842e-03
9.000000000000000000e+01,7.641963093697178920e+03,7.737550518832298621e+03,2.206364720986137267e-03,2.206368752564917719e-03,2.220148300516290585e-03
9.000000000000000000e+01,7.737550518832298621e+03,7.833137943967418323e+03,1.924668240921459253e-03,1.924654884770037868e-03,1.930199152951175227e-03
9.000000000000000000e+01,7.833137943967418323e+03,7.928725369102538025e+03,1.643376442976501612e-03,1.643368065107445129e-03,1.636003130180052091e-03
9.000000000000000000e+01,7.928725369102538025e+03,8.024312794237657727e+03,1.304519687481925632e-03,1.304503532761171376e-03,1.285991111448551126e-03
9.000000000000000000e+01,8.024312794237657727e+03,8.119900219372776519e+03,9.199674979255229122e-04,9.199626063812930228e-04,8.985106988577036286e-04
9.000000000000000000e+01,8.119900219372776519e+03,8.215487644507897130e+03,5.428020465385738824e-04,5.428108773507017617e-04,5.295566978283856082e-04
9.000000000000000000e+01,8.215487644507897130e+03,8.311075069643015013e+03,2.384996743218520811e-04,2.385265292847485701e-04,2.405062573928958469e-04
9.000000000000000000e+01,8.311075069643015013e+03,8.406662494778134715e+03,5.624999689518190584e-05,5.624355537387695639e-05,6.588107216596587239e-05
9.000000000000000000e+01,8.406662494778134715e+03,8.502249919913254416e+03,0.000000000000000000e+00,-4.697879635303572904e-12,4.237439433008339470e-14
9.000000000000000000e+01,8.502249919913254416e+03,8.597837345048374118e+03,0.000000000000000000e+00,-6.640638942459795206e-12,8.131623799508832140e-14
9.000000000000000000e+01,8.597837345048374118e+03,8.693424770183493820e+03,8.164847332602149548e-18,-6.877729367213430684e-12,2.799541511620155456e-13
9.000000000000000000e+01,8.693424770183493820e+03,8.789012195318613522e+03,0.000000000000000000e+00,-7.667243902901330932e-12,-5.557488235932033153e-14
9.000000000000000000e+01,8.789012195318613522e+03,8.884599620453733223e+03,7.944577192552636716e-18,-7.990754775989194906e-12,-3.858475555362471042e-13
9.000000000000000000e+01,8.884599620453733223e+03,8.980187045588851106e+03,0.000000000000000000e+00,-8.816611594165016711e-12,-1.373085754581865587e-14
9.000000000000000000e+01,8.980187045588851106e+03,9.075774470723970808e+03,8.332349228796991372e-18,-9.040509434539497056e-12,6.653123340377592408e-14
9.000000000000000000e+01,9.075774470723970808e+03,9.171361895859090509e+03,0.000000000000000000e+00,-9.453988455839627444e-12,2.967451342546877725e-13
9.000000000000000000e+01,9.171361895859090509e+03,9.266949320994210211e+03,1.674447758629533866e-18,-9.802916509785255432e-12,-8.651664070993195670e-14
9.000000000000000000e+01,9.266949320994210211e+03,9.362536746129329913e+03,1.171053130963402330e-17,-1.042422637056119599e-11,-1.972313686748945828e-14
9.000000000000000000e+01,9.362536746129329913e+03,9.458124171264449615e+03,0.000000000000000000e+00,-1.086071538647374508e-11,2.027030453263720881e-13
9.000000000000000000e+01,9.458124171264449615e+03,9.553711596399569316e+03,6.507307253153102036e-19,-1.128204926673265770e-11,1.217353385703448556e-06
9.000000000000000000e+01,9.553711596399569316e+03,9.649299021534687199e+03,0.000000000000000000e+00,-1.144119801816602344e-11,2.714768523824079723e-06
9.000000000000000000e+01,9.649299021534687199e+03,9.744886446669806901e+03,0.000000000000000000e+00,-1.174964855409224878e-11,2.617646031023718980e-06
9.000000000000000000e+01,9.744886446669806901e+03,9.840473871804926603e+03,1.026413956963089620e-17,-1.197525367901177548e-11,1.105617711071009556e-06
9.000000000000000000e+01,9.840473871804926603e+03,9.936061296940046304e+03,6.397006862614510395e-18,-1.249843429793499020e-11,-2.176232416716148454e-13
9.000000000000000000e+01,9.936061296940046304e+03,1.003164872207516601e+04,0.000000000000000000e+00,-1.271093549258889407e-11,-8.152664817209683952e-14
9.000000000000000000e+01,1.003164872207516601e+04,1.012723614721028389e+04,0.000000000000000000e+00,-1.253231390937056590e-11,-1.438006034321582574e-14
9.000000000000000000e+01,1.012723614721028389e+04,1.022282357234540359e+04,0.000000000000000000e+00,-1.319589729573428653e-11,7.148758661347706923e-14
9.000000000000000000e+01,1.022282357234540359e+04,1.031841099748052329e+04,2.014588375393438508e-17,-1.360289139897015086e-11,6.307815870034776901e-14
9.000000000000000000e+01,1.031841099748052329e+04,1.041399842261564299e+04,8.838305054071542507e-19,-1.391181963032102485e-11,5.550816432071978263e-15
9.000000000000000000e+01,1.041399842261564299e+04,1.050958584775076270e+04,6.171927288524802363e-18,-1.380563918612064125e-11,2.208036150167455000e-13
9.000000000000000000e+01,1.050958584775076270e+04,1.060517327288588058e+04,1.577264020232628468e-17,-1.426311158981915706e-11,-1.066937221083179511e-14
9.000000000000000000e+01,1.060517327288588058e+04,1.070076069802100028e+04,1.682982265862572102e-17,-1.440581728795019441e-11,1.084801009367427803e-13
9.000000000000000000e+01,1.070076069802100028e+04,1.079634812315611998e+04,0.000000000000000000e+00,-1.452577923851535198e-11,-5.068070756828673488e-14
9.000000000000000000e+01,1.079634812315611998e+04,1.089193554829123968e+04,0.000000000000000000e+00,-1.462606337429068809e-11,-2.027169959562397567e-13
9.000000000000000000e+01,1.089193554829123968e+04,1.098752297342635939e+04,0.000000000000000000e+00,-1.492601247999736315e-11,2.406453608882963218e-13
9.000000000000000000e+01,1.098752297342635939e+04,1.108311039856147909e+04,4.017728527912760526e-17,-1.508099574200315310e-11,-4.039485832478695443e-14
9.000000000000000000e+01,1.108311039856147909e+04,1.117869782369659697e+04,0.000000000000000000e+00,-1.533848192384227085e-11,-1.450309987062589628e-13
9.000000000000000000e+01,1.117869782369659697e+04,1.127428524883171667e+04,3.732432418052524535e-17,-1.520186332591602368e-11,6.759123720689230643e-14
9.000000000000000000e+01,1.127428524883171667e+04,1.136987267396683637e+04,0.000000000000000000e+00,-1.547698843673617764e-11,-2.367542458287062951e-13
9.000000000000000000e+01,1.136987267396683637e+04,1.146546009910195608e+04,0.000000000000000000e+00,-1.560608933014886187e-11,-1.175009415363871767e-13
9.000000000000000000e+01,1.146546009910195608e+04,1.156104752423707578e+04,2.676895848660234315e-17,-1.580119457487607342e-11,9.484759595464764024e-14
9.000000000000000000e+01,1.156104752423707578e+04,1.165663494937219548e+04,0.000000000000000000e+00,-1.592897209835545966e-11,-1.406333007552483357e-14
9.000000000000000000e+01,1.165663494937219548e+04,1.175222237450731336e+04,3.014311979750225343e-18,-1.614168236159391743e-11,-2.656468691830873697e-14
9.000000000000000000e+01,1.175222237450731336e+04,1.184780979964243306e+04,2.028864631941712132e-17,-1.612635542829139906e-11,2.489483394219350328e-13
9.000000000000000000e+01,1.184780979964243306e+04,1.194339722477755276e+04,0.000000000000000000e+00,-1.613868797405254035e-11,8.205195740811535518e-14
9.000000000000000000e+01,1.194339722477755276e+04,1.203898464991267247e+04,0.000000000000000000e+00,-1.640627289232436025e-11,2.099145872335631848e-13
9.000000000000000000e+01,1.203898464991267247e+04,1.213457207504779217e+04,2.419986174483270373e-18,-1.679977800576093228e-11,-4.466711289451675372e-14
9.000000000000000000e+01,1.213457207504779217e+04,1.223015950018291005e+04,0.000000000000000000e+00,-1.662536537729798128e-11,-3.583299081009408646e-13
9.000000000000000000e+01,1.223015950018291005e+04,1.232574692531803157e+04,0.000000000000000000e+00,-1.662561949808289231e-11,-2.445306250143016079e-13
9.000000000000000000e+01,1.232574692531803157e+04,1.242133435045314945e+04,0.000000000000000000e+00,-1.684059418225609763e-11,-8.570021099324193286e-14
