horizon_days,left_edge,right_edge,probability_mass
3.650000000000000000e+02,4.767715310438594315e+03,4.865120246888414840e+03,2.123591479849227387e-02
3.650000000000000000e+02,4.865120246888414840e+03,4.962525183338235365e+03,2.322610609823713354e-02
3.650000000000000000e+02,4.962525183338235365e+03,5.059930119788055890e+03,2.522062295479990737e-02
3.650000000000000000e+02,5.059930119788055890e+03,5.157335056237877325e+03,2.703954203292533234e-02
3.650000000000000000e+02,5.157335056237877325e+03,5.254739992687698759e+03,2.850371381295959891e-02
3.650000000000000000e+02,5.254739992687698759e+03,5.352144929137519284e+03,2.959853731581321007e-02
3.650000000000000000e+02,5.352144929137519284e+03,5.449549865587339809e+03,3.051220647657368681e-02
3.650000000000000000e+02,5.449549865587339809e+03,5.546954802037160334e+03,3.143716214784210428e-02
3.650000000000000000e+02,5.546954802037160334e+03,5.644359738486980859e+03,3.239160692644194040e-02
3.650000000000000000e+02,5.644359738486980859e+03,5.741764674936801384e+03,3.317159764256540078e-02
3.650000000000000000e+02,5.741764674936801384e+03,5.839169611386621909e+03,3.356423846767642855e-02
3.650000000000000000e+02,5.839169611386621909e+03,5.936574547836443344e+03,3.344476314300380559e-02
3.650000000000000000e+02,5.936574547836443344e+03,6.033979484286264778e+03,3.283622149789339195e-02
3.650000000000000000e+02,6.033979484286264778e+03,6.131384420736085303e+03,3.184820492662739783e-02
3.650000000000000000e+02,6.131384420736085303e+03,6.228789357185905828e+03,3.069177619478065042e-02
3.650000000000000000e+02,6.228789357185905828e+03,6.326194293635726353e+03,2.954026374478878336e-02
3.650000000000000000e+02,6.326194293635726353e+03,6.423599230085546878e+03,2.852263270894770525e-02
3.650000000000000000e+02,6.423599230085546878e+03,6.521004166535367403e+03,2.767174035878728136e-02
3.650000000000000000e+02,6.521004166535367403e+03,6.618409102985187928e+03,2.689616010356564793e-02
3.650000000000000000e+02,6.618409102985187928e+03,6.715814039435008453e+03,2.601507324753895775e-02
3.650000000000000000e+02,6.715814039435008453e+03,6.813218975884830797e+03,2.489084736621672775e-02
3.650000000000000000e+02,6.813218975884830797e+03,6.910623912334651322e+03,2.350211670988850907e-02
3.650000000000000000e+02,6.910623912334651322e+03,7.008028848784471847e+03,2.196398396957129767e-02
3.650000000000000000e+02,7.008028848784471847e+03,7.105433785234292372e+03,2.041217630810904238e-02
3.650000000000000000e+02,7.105433785234292372e+03,7.202838721684112897e+03,1.888426395110038084e-02
3.650000000000000000e+02,7.202838721684112897e+03,7.300243658133933423e+03,1.740674906697144489e-02
3.650000000000000000e+02,7.300243658133933423e+03,7.397648594583753948e+03,1.602572862207923832e-02
3.650000000000000000e+02,7.397648594583753948e+03,7.495053531033574473e+03,1.472571158915650033e-02
3.650000000000000000e+02,7.495053531033574473e+03,7.592458467483396817e+03,1.351052218164922047e-02
3.650000000000000000e+02,7.592458467483396817e+03,7.689863403933217342e+03,1.241895012200245653e-02
3.650000000000000000e+02,7.689863403933217342e+03,7.787268340383037867e+03,1.143242704644206222e-02
3.650000000000000000e+02,7.787268340383037867e+03,7.884673276832858392e+03,1.057171629526493760e-02
3.650000000000000000e+02,7.884673276832858392e+03,7.982078213282678917e+03,9.780566198578663148e-03
3.650000000000000000e+02,7.982078213282678917e+03,8.079483149732499442e+03,8.939672738902802729e-03
3.650000000000000000e+02,8.079483149732499442e+03,8.176888086182319967e+03,8.024399755021562400e-03
3.650000000000000000e+02,8.176888086182319967e+03,8.274293022632140492e+03,7.115326754033553421e-03
3.650000000000000000e+02,8.274293022632140492e+03,8.371697959081962836e+03,6.314349361997727283e-03
3.650000000000000000e+02,8.371697959081962836e+03,8.469102895531783361e+03,5.639285496654182148e-03
3.650000000000000000e+02,8.469102895531783361e+03,8.566507831981603886e+03,5.071959087458612417e-03
3.650000000000000000e+02,8.566507831981603886e+03,8.663912768431424411e+03,4.510652438982340473e-03
3.650000000000000000e+02,8.663912768431424411e+03,8.761317704881244936e+03,3.911834857455137593e-03
3.650000000000000000e+02,8.761317704881244936e+03,8.858722641331065461e+03,3.330538602418968083e-03
3.650000000000000000e+02,8.858722641331065461e+03,8.956127577780885986e+03,2.946135730602602188e-03
3.650000000000000000e+02,8.956127577780885986e+03,9.053532514230706511e+03,2.812294321168056898e-03
3.650000000000000000e+02,9.053532514230706511e+03,9.150937450680528855e+03,2.832065876206289311e-03
3.650000000000000000e+02,9.150937450680528855e+03,9.248342387130349380e+03,2.842528708702647330e-03
3.650000000000000000e+02,9.248342387130349380e+03,9.345747323580169905e+03,2.643777588365227131e-03
3.650000000000000000e+02,9.345747323580169905e+03,9.443152260029990430e+03,2.194478843125482331e-03
3.650000000000000000e+02,9.443152260029990430e+03,9.540557196479810955e+03,1.591148346233048219e-03
3.650000000000000000e+02,9.540557196479810955e+03,9.637962132929631480e+03,1.021774474443952908e-03
3.650000000000000000e+02,9.637962132929631480e+03,9.735367069379452005e+03,6.171093304719633965e-04
3.650000000000000000e+02,9.735367069379452005e+03,9.832772005829272530e+03,3.963730834700387095e-04
3.650000000000000000e+02,9.832772005829272530e+03,9.930176942279094874e+03,3.202604462161532197e-04
3.650000000000000000e+02,9.930176942279094874e+03,1.002758187872891540e+04,3.297031944825866488e-04
3.650000000000000000e+02,1.002758187872891540e+04,1.012498681517873592e+04,4.213653154922863096e-04
3.650000000000000000e+02,1.012498681517873592e+04,1.022239175162855645e+04,5.678069603168041770e-04
3.650000000000000000e+02,1.022239175162855645e+04,1.031979668807837697e+04,7.145353681908737063e-04
3.650000000000000000e+02,1.031979668807837697e+04,1.041720162452819750e+04,8.249191815736432948e-04
3.650000000000000000e+02,1.041720162452819750e+04,1.051460656097801802e+04,8.787138234948725949e-04
3.650000000000000000e+02,1.051460656097801802e+04,1.061201149742783855e+04,8.692639744345313302e-04
3.650000000000000000e+02,1.061201149742783855e+04,1.070941643387765907e+04,8.007306065629303483e-04
3.650000000000000000e+02,1.070941643387765907e+04,1.080682137032748142e+04,6.853269258379556623e-04
3.650000000000000000e+02,1.080682137032748142e+04,1.090422630677730194e+04,5.405353483862301031e-04
3.650000000000000000e+02,1.090422630677730194e+04,1.100163124322712247e+04,3.863565120888570216e-04
3.650000000000000000e+02,1.100163124322712247e+04,1.109903617967694299e+04,2.425229842433948547e-04
3.650000000000000000e+02,1.109903617967694299e+04,1.119644111612676352e+04,1.256645466972823827e-04
3.650000000000000000e+02,1.119644111612676352e+04,1.129384605257658404e+04,4.666282083892023296e-05
3.650000000000000000e+02,1.129384605257658404e+04,1.139125098902640457e+04,7.815871344821620495e-06
3.650000000000000000e+02,1.139125098902640457e+04,1.148865592547622509e+04,1.632098388870580768e-19
3.650000000000000000e+02,1.148865592547622509e+04,1.158606086192604562e+04,1.223994208666906084e-19
3.650000000000000000e+02,1.158606086192604562e+04,1.168346579837586796e+04,0.000000000000000000e+00
3.650000000000000000e+02,1.168346579837586796e+04,1.178087073482568849e+04,0.000000000000000000e+00
3.650000000000000000e+02,1.178087073482568849e+04,1.187827567127550901e+04,9.382685262652180333e-19
3.650000000000000000e+02,1.187827567127550901e+04,1.197568060772532954e+04,0.000000000000000000e+00
3.650000000000000000e+02,1.197568060772532954e+04,1.207308554417515006e+04,2.302364241876564330e-19
3.650000000000000000e+02,1.207308554417515006e+04,1.217049048062497059e+04,1.809424907278037331e-19
3.650000000000000000e+02,1.217049048062497059e+04,1.226789541707479111e+04,0.000000000000000000e+00
3.650000000000000000e+02,1.226789541707479111e+04,1.236530035352461346e+04,0.000000000000000000e+00
3.650000000000000000e+02,1.236530035352461346e+04,1.246270528997443398e+04,0.000000000000000000e+00
3.650000000000000000e+02,1.246270528997443398e+04,1.256011022642425451e+04,0.000000000000000000e+00
3.650000000000000000e+02,1.256011022642425451e+04,1.265751516287407503e+04,6.943683627777990791e-22
3.650000000000000000e+02,1.265751516287407503e+04,1.275492009932389556e+04,1.705994289218012796e-18
3.650000000000000000e+02,1.275492009932389556e+04,1.285232503577371608e+04,7.432951738611941677e-19
3.650000000000000000e+02,1.285232503577371608e+04,1.294972997222353661e+04,1.186034005100554720e-18
3.650000000000000000e+02,1.294972997222353661e+04,1.304713490867335713e+04,2.529797609140975341e-18
3.650000000000000000e+02,1.304713490867335713e+04,1.314453984512317766e+04,9.898614180153356257e-19
3.650000000000000000e+02,1.314453984512317766e+04,1.324194478157300000e+04,9.749857289942006807e-19
3.650000000000000000e+02,1.324194478157300000e+04,1.333934971802282053e+04,4.620945189979557850e-21
3.650000000000000000e+02,1.333934971802282053e+04,1.343675465447264105e+04,2.595839057670952902e-18
3.650000000000000000e+02,1.343675465447264105e+04,1.353415959092246158e+04,0.000000000000000000e+00
